"","logFC","logCPM","PValue","FDR"
"gene:MD06G1188100",1.78211796083044,4.01474090425585,1.25229605097897e-90,1.54822658285706e-89
"gene:MD03G1169900",4.22756925195191,2.73511364417817,1.30226038623385e-90,1.6096206944073e-89
"gene:MD17G1155100",-1.29153430959683,4.81477189347338,1.34416480670977e-90,1.66102614973478e-89
"gene:MD04G1095100",2.19265335334544,3.53665526147327,1.40646182792599e-90,1.73760138830275e-89
"gene:MD17G1267800",6.23511089492876,2.11175201515262,1.45526149686315e-90,1.79746947555175e-89
"gene:MD09G1013100",-3.94987452711786,2.5749787185372,1.6422803056565e-90,2.0279912339178e-89
"gene:MD13G1167700",1.19012734976325,5.02860615185696,1.72200656420207e-90,2.12594448039751e-89
"gene:MD14G1152400",2.10163546790602,3.62694694144017,2.04775171121201e-90,2.52750931432325e-89
"gene:MD10G1224000",1.56944748790431,4.32007193640651,2.05611715492388e-90,2.53724087196632e-89
"gene:MD10G1047500",1.64379896686852,4.20849985892557,2.13232454959982e-90,2.63066500749577e-89
"gene:MD14G1155400",-0.642178126531249,6.78453257596143,2.15474614306451e-90,2.6577050124267e-89
"gene:MD11G1035300",-1.024033165022,5.61562257091754,2.26995620093933e-90,2.79915267696378e-89
"gene:MD03G1096900",-0.712598434336665,6.7579722807726,2.44568784088513e-90,3.01514778906317e-89
"gene:MD08G1125900",3.05123979415499,2.88657544655266,2.44988641872422e-90,3.01961812596248e-89
"gene:MD03G1294100",3.26163080117583,2.76987947345201,3.00885324732781e-90,3.70770862423635e-89
"gene:MD10G1244200",-0.831426410308998,6.0597714765676,3.42731303925546e-90,4.22237601035675e-89
"gene:MD15G1159800",1.20288736930779,4.99509294491706,3.79577097718102e-90,4.67521618653676e-89
"gene:MD11G1059400",0.893686748021697,5.75225624362213,3.87405204566373e-90,4.77052017138339e-89
"gene:MD06G1082600",1.28951171452306,4.81858441094562,4.13787637000519e-90,5.09420489333435e-89
"gene:MD16G1157200",2.3964613729831,3.34067912400932,4.41486580600341e-90,5.43394253149185e-89
"gene:MD06G1231600",-1.19748309397561,5.01029622587691,4.90376655395094e-90,6.03428725669451e-89
"gene:MD13G1090600",-0.764613150993846,6.19235394638357,5.46257270706441e-90,6.72035332734509e-89
"gene:MD06G1129100",2.66654476184292,3.12627020150752,5.64883257011237e-90,6.94787963107035e-89
"gene:MD01G1101300",2.59089776974813,3.19282114430547,5.95205777146857e-90,7.31912984203833e-89
"gene:MD03G1130600",-2.87975516859195,3.05434508338237,6.31555967900151e-90,7.76431079324519e-89
"gene:MD15G1436500",3.29907627308924,2.74590076569979,6.7998572785237e-90,8.35775513229127e-89
"gene:MD05G1196500",2.62771083867493,3.15285486105573,7.23717089815407e-90,8.89318803214221e-89
"gene:MD05G1222600",2.15339982869479,3.56434094061555,7.48281208471634e-90,9.1928952285121e-89
"gene:MD07G1108300",1.82272539502954,3.94858222824216,8.14232851785091e-90,1.00008045728918e-88
"gene:MD02G1164700",3.87148837993035,2.51001304690016,9.07501734106564e-90,1.11437832266622e-88
"gene:MD09G1190500",1.51499364439214,4.40673800511798,9.55831228838497e-90,1.17345192830938e-88
"gene:MD06G1025900",7.78705624224441,1.98546313979911,9.85512289190651e-90,1.20960911436361e-88
"gene:MD16G1131600",1.89046583619331,3.86199481130901,1.01594621878078e-89,1.24667332537732e-88
"gene:MD15G1042600",2.7801079964711,3.3119316493874,1.02611568285318e-89,1.25885943776133e-88
"gene:MD13G1257100",2.09564902989534,3.62986148901262,1.06595105534871e-89,1.30742615372434e-88
"gene:MD11G1028200",2.00997274034884,3.71466695998483,1.15127729320307e-89,1.41175344619444e-88
"gene:MD17G1197800",1.97769734518679,3.76325590792308,1.49305061957522e-89,1.83042730653224e-88
"gene:MD07G1272000",-6.2044285032151,2.36363384585166,1.85722572153377e-89,2.2763639734932e-88
"gene:MD16G1061000",1.02321877667246,5.35835211013048,1.87997724611353e-89,2.30371468255747e-88
"gene:MD01G1172600",1.80447083242351,3.96598501430415,1.98849863732434e-89,2.43613023533387e-88
"gene:MD11G1183000",3.12080004624886,2.82940710960909,2.04396470406582e-89,2.50350075376534e-88
"gene:MD06G1131000",0.764185779619626,6.18539920198704,2.16324584786566e-89,2.64898419461998e-88
"gene:MD12G1123900",2.41651305352755,3.31193209462768,2.32424690833853e-89,2.84547600261565e-88
"gene:MD04G1195900",2.68628353616154,3.20264199585321,2.34205225522988e-89,2.8666089114198e-88
"gene:MD03G1112700",1.84276982125549,3.91552400489631,2.35159795935771e-89,2.87762477899037e-88
"gene:MD00G1144700",-1.47109908257916,4.46748701743758,2.42342788683093e-89,2.96483438133496e-88
"gene:MD15G1109900",2.58617530447515,3.20264214936787,2.43064659259827e-89,2.97297615816849e-88
"gene:MD10G1302300",-0.965568647633633,5.79251497900628,2.60350364205292e-89,3.18366300917025e-88
"gene:MD01G1171100",-0.752352210015487,6.23748071265334,2.73063928351637e-89,3.33835527241393e-88
"gene:MD05G1186600",-0.698527676531005,6.45543181252655,2.73825090110991e-89,3.34688507011443e-88
"gene:MD06G1093000",1.90513911618563,3.83193782114604,2.96509760458748e-89,3.62331354873837e-88
"gene:MD15G1002300",1.87232052361787,3.87679162055771,2.9811752385412e-89,3.64211635987726e-88
"gene:MD06G1172000",2.32553775065481,3.38964785597481,3.04194862035991e-89,3.71550282969898e-88
"gene:MD04G1183000",5.91609798656171,2.09497643477539,3.08667885377436e-89,3.76926439978962e-88
"gene:MD03G1169700",2.37143326371024,3.35307798887069,3.28010554194064e-89,4.00453811082156e-88
"gene:MD13G1035000",2.30892550203932,3.40674163833507,3.44533617138846e-89,4.20528754953017e-88
"gene:MD15G1278200",2.89667938339728,2.96252426121486,4.49006236036697e-89,5.47918507515304e-88
"gene:MD02G1308700",2.23395682716177,3.47153651356856,4.90759428815201e-89,5.98731044069918e-88
"gene:MD10G1321800",3.33253236222482,2.71604156452179,4.94548152880212e-89,6.03213786564645e-88
"gene:MD10G1016600",2.65235233002601,3.202642044241,5.37383840755639e-89,6.55310084284235e-88
"gene:MD17G1284200",1.44078091668049,4.52260707585421,5.52100613425334e-89,6.73100750177196e-88
"gene:MD05G1055300",-0.678860075804475,6.55405086956058,5.72913203246126e-89,6.98313271375177e-88
"gene:MD15G1189900",2.21268124069116,3.49090177591049,5.8334433162687e-89,7.10863294693456e-88
"gene:MD12G1161700",2.06449796353583,3.6429044938973,5.98034690550235e-89,7.28596618487178e-88
"gene:MD07G1147700",-1.01931598151506,5.36408027115086,6.05058148393057e-89,7.36983182549612e-88
"gene:MD00G1127500",1.16445982228469,5.06081936205936,6.06993996625437e-89,7.39170408127965e-88
"gene:MD17G1051600",2.29264720090928,3.41352279790748,7.25736727998212e-89,8.83566038119891e-88
"gene:MD00G1129500",-4.66350382512648,2.2807589660455,7.46592135708957e-89,9.08747192001525e-88
"gene:MD02G1163100",-0.485575583974963,7.49893119468684,8.57590829858458e-89,1.04361324313717e-87
"gene:MD03G1098800",-0.600977986983778,6.95951743361295,1.07101877598753e-88,1.30303578464494e-87
"gene:MD17G1110200",-5.06481127829661,2.20069457843813,1.16883153686432e-88,1.42170996507752e-87
"gene:MD05G1140900",-2.29389174697923,3.40845434336024,1.20672021604352e-88,1.46745748015566e-87
"gene:MD10G1004700",1.41953879373482,4.54748162305178,1.25067020735656e-88,1.52055319055307e-87
"gene:MD01G1153300",1.67431156762052,4.13141796475718,1.30616026653814e-88,1.58765150074874e-87
"gene:MD10G1104200",0.756483542547571,6.20116077688226,1.33292915980486e-88,1.61981605569742e-87
"gene:MD11G1188900",4.80995214780605,2.51947298976277,1.4701889443218e-88,1.78599061229768e-87
"gene:MD14G1218400",2.54455439298176,3.19479072720984,1.47034967835204e-88,1.78599061229768e-87
"gene:MD10G1028400",-0.892451619409169,5.7283530924745,1.54895508763959e-88,1.88103707753165e-87
"gene:MD14G1198900",-1.06548971224493,5.22692647504549,1.6884986558047e-88,2.05002549737098e-87
"gene:MD09G1196300",2.25560938340094,3.4419923835102,1.72532154785197e-88,2.09425048918897e-87
"gene:MD10G1109800",2.56044904648021,3.18094712228701,1.82297151186567e-88,2.21227198590214e-87
"gene:MD08G1152900",1.75186234915207,4.02584720363248,1.87101101623492e-88,2.27004812531046e-87
"gene:MD06G1076800",2.26704176663973,3.43200821082044,2.09233786777973e-88,2.53799428437375e-87
"gene:MD03G1229100",1.33290543926564,4.87125646121803,2.13548512888922e-88,2.58973605846738e-87
"gene:MD15G1317200",1.96079102776606,3.74992243253224,2.25269599295129e-88,2.7312514796378e-87
"gene:MD02G1066300",1.58659900671798,4.26301961036622,2.25676362341901e-88,2.73555436135928e-87
"gene:MD14G1235100",2.60337445117558,3.14676341594989,2.26637210364553e-88,2.7465701084184e-87
"gene:MD14G1194000",-1.49675074189352,4.40420781076219,2.29551976077041e-88,2.78125448432787e-87
"gene:MD12G1005000",-0.995242871143863,5.41650120431772,2.43299300783023e-88,2.94714019811608e-87
"gene:MD10G1296200",2.44856853986089,3.26770828904262,2.69880870064325e-88,3.26837817865961e-87
"gene:MD14G1058900",1.32270584218115,4.79735351951732,2.75317346219504e-88,3.33345090839368e-87
"gene:MD06G1226100",-0.70310105911454,6.40846751824936,2.91526259422554e-88,3.52889291902798e-87
"gene:MD01G1065000",1.1605406557372,5.10808971968659,2.95365000845752e-88,3.57454004350753e-87
"gene:MD10G1300300",2.88570098646543,3.13655284897354,3.37063209658575e-88,4.07824059201719e-87
"gene:MD06G1014900",-0.80577898910924,6.12293779691041,3.47700894260029e-88,4.20598460187344e-87
"gene:MD09G1133900",-0.554022229165468,7.09210275295901,3.8427888832812e-88,4.64738657402279e-87
"gene:MD05G1250200",-1.49138910420289,4.40675925859547,3.9407788074777e-88,4.76480089603808e-87
"gene:MD06G1222500",2.04555020895706,3.65009999140178,3.95412261062633e-88,4.77983911544908e-87
"gene:MD00G1088600",2.85735286678136,2.96714074666845,3.99676998302464e-88,4.83028518961279e-87
"gene:MD04G1228000",2.47595596270673,3.24127077420422,4.67138205698625e-88,5.64429234977118e-87
"gene:MD08G1072000",2.25154187339689,3.4386720274996,4.72607952469887e-88,5.7090737565768e-87
"gene:MD06G1027300",0.590707146028946,6.90817521427505,5.25043453596049e-88,6.3410388793472e-87
"gene:MD15G1225500",2.16462508956356,3.52261056597701,5.47646458501642e-88,6.6125050063725e-87
"gene:MD17G1285900",1.08094824224819,5.22593620442269,5.54574899942472e-88,6.69462915950238e-87
"gene:MD03G1073800",-0.329051171312296,8.5849959894803,5.95449187600038e-88,7.18640402819534e-87
"gene:MD08G1216500",7.75833308090858,1.95789495302275,6.17750720452278e-88,7.45385283627857e-87
"gene:MD02G1190300",-1.0009060617936,5.39353339406136,6.35433721692829e-88,7.66546429913117e-87
"gene:MD17G1022800",1.69310386857102,4.0928606491105,6.65211269989845e-88,8.02284646479177e-87
"gene:MD08G1101600",0.974096556899173,5.4715293794271,6.66107214661561e-88,8.03181541117178e-87
"gene:MD02G1188800",-1.01043379185983,5.42659345229972,7.22076105235806e-88,8.70468934085524e-87
"gene:MD15G1302200",-0.375819682767331,8.20500641457333,7.27378275102717e-88,8.76660365795073e-87
"gene:MD09G1054200",-0.831283454396562,5.91883063856781,7.36267579377846e-88,8.87171313775805e-87
"gene:MD17G1162000",1.2953918373112,4.7665668294101,7.48754756494577e-88,9.02011754506178e-87
"gene:MD02G1270000",1.88979397805837,3.83193792091837,7.97492060255033e-88,9.60505337974668e-87
"gene:MD15G1138800",3.11998175319135,2.8038268352345,8.18399649424675e-88,9.85461550463625e-87
"gene:MD07G1027100",-1.01099699140598,5.76891245626907,9.12102077743174e-88,1.09804098795373e-86
"gene:MD06G1134000",2.63408472662766,3.11383312259712,9.4280174896586e-88,1.13474000552735e-86
"gene:MD08G1066200",3.03505743130547,2.84954975043433,9.9434384056445e-88,1.19650213313278e-86
"gene:MD04G1026100",-0.58568132851811,6.92759870884025,1.01318398674566e-87,1.21889454025896e-86
"gene:MD03G1219300",2.31714687789811,3.37234925017963,1.01414425763167e-87,1.21977154599206e-86
"gene:MD15G1273200",1.9977681600756,3.73916585871661,1.01607182804248e-87,1.22181131515705e-86
"gene:MD05G1030700",3.05646464831308,3.19675691365382,1.06138001513182e-87,1.27600281235621e-86
"gene:MD16G1257500",1.90064959482833,3.81026191056889,1.0928429718843e-87,1.31352851367707e-86
"gene:MD06G1174000",0.556012189186606,7.07998184223002,1.11280572961524e-87,1.33721774859051e-86
"gene:MD07G1214000",1.02888962767288,5.31328571982914,1.13978166094648e-87,1.36932174441865e-86
"gene:MD03G1038300",5.77258613036167,2.19675981305489,1.170640318559e-87,1.40607472195674e-86
"gene:MD15G1411400",1.28489529742688,4.83066785013274,1.19080789657947e-87,1.42997266105414e-86
"gene:MD01G1054800",6.51480566281732,2.01697408013223,1.27345489346555e-87,1.52887057901813e-86
"gene:MD10G1254300",1.2875101786953,4.89021962958433,1.33136963711681e-87,1.59803746088251e-86
"gene:MD02G1307700",1.16344314066646,5.04070242684195,1.38097108662944e-87,1.65719672536799e-86
"gene:MD15G1269900",-1.6470119390437,4.14779643680762,1.61667774945428e-87,1.93960876214669e-86
"gene:MD14G1143600",-0.707233460831869,6.38234889094408,1.61919220858219e-87,1.94218367688954e-86
"gene:MD16G1106100",2.21992808787831,3.46011893271854,1.63221625930789e-87,1.95736056689762e-86
"gene:MD02G1247100",5.04073446808277,2.1849183797405,1.6678290337841e-87,1.99961289090264e-86
"gene:MD05G1031400",5.66547622826575,2.09497639044891,1.6762204530458e-87,2.0092168844111e-86
"gene:MD15G1022700",0.989852244705658,5.45272347853827,1.84668842230875e-87,2.21304690027234e-86
"gene:MD06G1134300",-1.12251478912067,5.13503516170531,1.84719496755015e-87,2.2131510627797e-86
"gene:MD11G1068700",2.4473740066993,3.25455009245058,1.95948107724533e-87,2.34714947751523e-86
"gene:MD08G1008800",0.912425747113616,5.67358590304302,2.09529467077367e-87,2.50926285720422e-86
"gene:MD16G1126800",-0.761350655269296,6.1614662294254,2.13569814585465e-87,2.55706823860432e-86
"gene:MD05G1281100",-0.692472288844489,7.13595096890085,2.28009223300482e-87,2.72933146756485e-86
"gene:MD05G1290300",3.62898411782852,2.5597660100265,2.52191000527893e-87,3.01810881752702e-86
"gene:MD10G1242800",1.50149429977192,4.3836135847607,2.83621836023678e-87,3.39348894140762e-86
"gene:MD04G1232200",4.47612664429505,2.29550898220824,3.04931743685915e-87,3.6476310033429e-86
"gene:MD15G1033600",3.20621362525491,2.74858493994994,3.27082083454918e-87,3.9117088806113e-86
"gene:MD04G1138100",-2.44800073844871,3.24888750443746,3.31550428326803e-87,3.96424872826658e-86
"gene:MD17G1184900",1.40788320196338,4.58099863558273,3.8137823576346e-87,4.55899128114248e-86
"gene:MD13G1237100",-0.706534693191806,6.38191667908399,3.92221569855011e-87,4.68754992425178e-86
"gene:MD10G1004400",0.558782979501604,7.05132756372073,4.02270772008397e-87,4.80656157374147e-86
"gene:MD06G1067900",4.0087325112963,2.42195711325842,4.13005200425464e-87,4.93370493219465e-86
"gene:MD15G1264300",1.48791673772154,4.39992544284251,4.51893090387572e-87,5.39703203807313e-86
"gene:MD05G1286900",4.40240331664003,2.31011871264243,4.91620929448488e-87,5.87017872765286e-86
"gene:MD01G1240100",5.77671536338046,2.20068555624534,5.12374348246419e-87,6.11659925325133e-86
"gene:MD11G1133800",1.01831753884479,5.33085494964749,5.513589532269e-87,6.58049842773024e-86
"gene:MD09G1054400",7.85193003542763,2.04781130061622,5.66850761891512e-87,6.7638633558643e-86
"gene:MD06G1088800",-2.40991082613468,3.27704763859755,5.83781278505343e-87,6.96430862014257e-86
"gene:MD17G1168700",2.90871936774296,2.95324644256346,6.31333437964319e-87,7.5298862170231e-86
"gene:MD00G1052000",-0.565632699810286,7.03443020039906,6.45121755294788e-87,7.69259925299625e-86
"gene:MD09G1198600",4.54715893937654,2.27331326977151,6.67940272233506e-87,7.96289283405682e-86
"gene:MD12G1205500",1.89405723488211,3.80511412917565,6.78430444588134e-87,8.08612431141758e-86
"gene:MD11G1301500",3.70798747950769,2.63131891736448,7.28740547922992e-87,8.683801454588e-86
"gene:MD10G1033300",1.61070676372955,4.19969988705876,7.79539619166958e-87,9.28703389529806e-86
"gene:MD10G1126200",1.38488628471706,4.60785443604778,8.38535520774919e-87,9.98762463893179e-86
"gene:MD06G1174700",1.08490880170465,5.16093064906142,8.51338747342637e-87,1.01378317619323e-85
"gene:MD03G1028900",3.59099277085122,2.56586619441294,9.0021755384641e-87,1.07174659158947e-85
"gene:MD03G1160600",1.20333779868968,5.24221493651052,9.62718839393605e-87,1.14589831434119e-85
"gene:MD16G1124200",-2.61646107056004,3.10758705556107,1.00343963027204e-86,1.19409768818091e-85
"gene:MD00G1120000",2.95039146791501,2.88657553855911,1.00912662333592e-86,1.20059434336476e-85
"gene:MD04G1042700",1.08578479370306,5.37625172234575,1.01220970374614e-86,1.20399079804409e-85
"gene:MD08G1250500",1.24777381736114,4.84327905713019,1.29625620698603e-86,1.54150729679031e-85
"gene:MD17G1015500",1.82345672696596,3.89507717957566,1.29692769682554e-86,1.54195815280152e-85
"gene:MD16G1087500",1.64397188037216,4.14268503099941,1.29737394815602e-86,1.5421410727901e-85
"gene:MD07G1238700",1.66713204165019,4.10861642513855,1.3203507289254e-86,1.56909909405711e-85
"gene:MD03G1161800",1.44989270537784,4.4543729575463,1.37268306061319e-86,1.63092312006759e-85
"gene:MD13G1028500",-0.758991038071775,6.15591602043251,1.51208828939696e-86,1.79614974033975e-85
"gene:MD14G1012900",3.47310395348526,2.61081353810832,1.68311994995667e-86,1.99886127630409e-85
"gene:MD10G1324500",0.554869785418318,7.05972762317302,1.83919649811981e-86,2.18372495514041e-85
"gene:MD15G1082200",1.45609626019217,4.44033005870362,1.89628499693445e-86,2.25100083329552e-85
"gene:MD03G1027500",2.54827935284855,3.1569018107228,1.94794983562566e-86,2.31180968228472e-85
"gene:MD06G1202500",1.11129687510346,5.14217086283861,2.09739287924824e-86,2.48860737557776e-85
"gene:MD16G1152500",1.35517025052691,4.72900474219145,2.10577100036287e-86,2.49798624224332e-85
"gene:MD06G1222400",-0.950298911918169,5.54210349288552,2.18552703280814e-86,2.59201441954878e-85
"gene:MD05G1251500",1.98547831662941,3.68834749216466,2.20377450389182e-86,2.6130681454532e-85
"gene:MD13G1080700",-0.803156694350056,5.99144554990659,2.33093154986793e-86,2.76322006903989e-85
"gene:MD16G1213700",2.61927190600429,3.10128810609896,2.46802679921066e-86,2.92508317791392e-85
"gene:MD01G1195400",-2.40316793455926,3.27145960454939,2.78745446163689e-86,3.30292374210719e-85
"gene:MD15G1321600",4.80316380468987,2.20850514715308,2.84326945773995e-86,3.3683035595387e-85
"gene:MD02G1040600",3.32277248569773,2.85204773339142,2.9276888068498e-86,3.46753279501606e-85
"gene:MD07G1215000",1.05837089106414,5.23601368361902,3.38759437704867e-86,4.01134070588064e-85
"gene:MD01G1102400",2.36254227848389,3.35660102488639,3.40226095257336e-86,4.02780347698478e-85
"gene:MD10G1204300",1.84175827475999,3.8644716303331,3.50174995695121e-86,4.14465427467603e-85
"gene:MD01G1051700",1.50454981447858,4.3557181866201,3.51587658400449e-86,4.16044081034285e-85
"gene:MD00G1013000",-1.17612226508512,5.00469340065772,3.74860688319316e-86,4.43484243217789e-85
"gene:MD02G1107700",7.72902642929723,1.92978970785301,3.87050010879773e-86,4.5780230149832e-85
"gene:MD15G1436300",-0.361716522263976,8.28749623450999,3.89575303616349e-86,4.6068589883475e-85
"gene:MD03G1219800",2.12820315736168,3.52730750370552,4.88174750173672e-86,5.77153653864821e-85
"gene:MD10G1077900",5.6430650083587,2.0737287440975,4.88922753637769e-86,5.77908447996628e-85
"gene:MD03G1252500",2.39062872656941,3.27889202143299,5.19280856764092e-86,6.13654305771789e-85
"gene:MD15G1048900",3.06380216605,2.80382692274274,5.98290140329696e-86,7.06864253833524e-85
"gene:MD01G1079500",2.24232252612451,3.41183059376461,6.53148676933994e-86,7.71505361034172e-85
"gene:MD11G1016800",2.15474965899158,3.49729976140095,7.18589640825329e-86,8.48614783850619e-85
"gene:MD02G1155000",0.988942573785153,5.39436184861991,7.23162701885988e-86,8.53824133874387e-85
"gene:MD13G1165700",1.51852564577179,4.33175406672697,7.39778434261412e-86,8.73246517488387e-85
"gene:MD15G1024400",-0.654985610942872,6.57291404136349,7.48433178311875e-86,8.83265031491309e-85
"gene:MD17G1125000",9.91053858918154,2.22015522324664,7.52989189657889e-86,8.884430168176e-85
"gene:MD10G1105900",1.46392594651792,4.41774197888408,7.55648936377229e-86,8.91381806161294e-85
"gene:MD07G1104800",2.21449326275284,3.4370091163349,8.17024732483557e-86,9.63566668513312e-85
"gene:MD07G1267300",-0.411152938608145,8.09092255504373,8.84691257901256e-86,1.04313663386922e-84
"gene:MD02G1146600",-1.07217016183678,5.16297054852841,9.58833907477271e-86,1.13030529982697e-84
"gene:MD05G1072400",4.89952106094148,2.18094953511935,1.00719884603162e-85,1.18705417516321e-84
"gene:MD15G1302100",2.56695589525925,3.13039238030245,1.02540739791578e-85,1.2082442263958e-84
"gene:MD04G1046800",4.33259394041655,2.39822243263042,1.13797479779362e-85,1.34058362319485e-84
"gene:MD01G1122600",0.785474496639582,6.0442521300031,1.15981559465551e-85,1.36600791151689e-84
"gene:MD03G1112600",1.28991569174662,4.74656623559608,1.21870895544183e-85,1.43505088231653e-84
"gene:MD04G1218000",2.12895176723933,3.51947093253195,1.27917259875495e-85,1.50591165247623e-84
"gene:MD15G1310000",-1.46066680981589,4.41944771478509,1.36501874272691e-85,1.60661578911314e-84
"gene:MD03G1211300",-0.51027581869061,7.29128915584081,1.36803847280924e-85,1.60981073392307e-84
"gene:MD11G1286500",2.2673146438251,3.38275340289922,1.36994962959061e-85,1.61170005385319e-84
"gene:MD04G1208500",1.93361718024631,3.73511183790209,1.42963082104234e-85,1.68153789323358e-84
"gene:MD06G1076000",-1.35635148662901,4.68276384467779,1.65008329473666e-85,1.94040229760772e-84
"gene:MD14G1162400",1.28610993949566,4.74387844730825,1.67386776596951e-85,1.96793267599193e-84
"gene:MD15G1099600",1.48872720012002,4.37755737407954,1.71899591577937e-85,2.02053852449565e-84
"gene:MD02G1169100",2.47298445217738,3.20068350368349,1.79601080735342e-85,2.11059282510309e-84
"gene:MD14G1217600",1.2164809877018,4.88778715006026,1.86942396967651e-85,2.19637535274468e-84
"gene:MD01G1048800",-0.837022588132588,6.13785956153161,1.90992000794449e-85,2.24345414563475e-84
"gene:MD01G1139200",-0.812153888015381,6.71915853238853,1.9169772996786e-85,2.25124247967822e-84
"gene:MD00G1082000",2.22689300330498,3.41858787826489,1.95583954141541e-85,2.29636984091252e-84
"gene:MD16G1023000",-0.942521150967863,5.5210639190266,1.99141401406254e-85,2.33761777243873e-84
"gene:MD05G1083500",-1.41074672093613,4.50130193721921,2.15775951280117e-85,2.53231852391291e-84
"gene:MD09G1170800",5.28065409197327,2.11175216077792,2.16977960283621e-85,2.54585864367485e-84
"gene:MD02G1316000",0.933396903710654,5.54940330078006,2.21021188564446e-85,2.59272208765068e-84
"gene:MD07G1164800",-0.721714226303841,6.30171458273141,2.24395966349236e-85,2.63172507476653e-84
"gene:MD09G1021700",2.20499397134635,3.43867212624646,2.30185523784857e-85,2.6990250577895e-84
"gene:MD05G1249300",3.5590696252284,2.85703093903542,2.31766765516275e-85,2.71696176485749e-84
"gene:MD10G1137700",4.62346124443311,2.51632650739168,2.32779559794889e-85,2.72822816958717e-84
"gene:MD06G1037500",1.11329976236656,5.13705848998034,2.41026267120832e-85,2.82425380009327e-84
"gene:MD12G1008400",-0.92789729936308,5.56322063572326,2.63944636306083e-85,3.09211551830722e-84
"gene:MD14G1123000",3.5842249209963,2.55976602943462,2.82250654491529e-85,3.30583650200704e-84
"gene:MD05G1179900",3.00616647633309,2.82432736611978,3.2267901661285e-85,3.77851110461331e-84
"gene:MD11G1022400",1.78602044644761,3.92029350426385,3.26725846307599e-85,3.82504946950257e-84
"gene:MD02G1030100",1.8475749152518,3.83446669817744,3.3127018232135e-85,3.87739029867074e-84
"gene:MD05G1017700",1.87074377324282,3.80511427141215,3.43095026729779e-85,4.01490454953523e-84
"gene:MD06G1035700",2.66610230828584,3.04780928693008,3.46152116719952e-85,4.04978012154547e-84
"gene:MD03G1229600",-1.02766935069737,5.37888237157657,3.58922497543349e-85,4.19825492191922e-84
"gene:MD09G1064100",-0.766307025987447,7.48372380329083,3.61196065726124e-85,4.22391168568991e-84
"gene:MD07G1182800",1.77555747194408,3.93332807553423,3.67327043387301e-85,4.29465652744173e-84
"gene:MD01G1186100",2.34846712709752,3.30100270894208,3.89847732213803e-85,4.55695018720926e-84
"gene:MD08G1189800",1.55752234338576,4.25265757925913,4.10038438827344e-85,4.79189836077841e-84
"gene:MD12G1108700",1.55995863253335,4.24697412887324,4.15819017556989e-85,4.85837634137642e-84
"gene:MD06G1132100",1.21501816310407,4.88474040671954,4.30583700880278e-85,5.02977075706019e-84
"gene:MD16G1009400",1.95838282937098,3.72151412242271,4.58615697330945e-85,5.35603421012652e-84
"gene:MD04G1125900",-1.16919764929825,5.00356998378646,5.0241857740451e-85,5.86629581379041e-84
"gene:MD03G1054500",3.66379622589699,2.50684588950327,5.81538447166856e-85,6.7886054099219e-84
"gene:MD07G1040700",-0.586600079424802,6.87927500296926,5.85554730758573e-85,6.83397699821596e-84
"gene:MD17G1006400",3.26114443685835,2.68274737474084,6.33308526921667e-85,7.38967367663178e-84
"gene:MD15G1212700",0.668356551927657,6.52651267804681,7.07198357173209e-85,8.25002179952936e-84
"gene:MD16G1287200",2.65243227540859,3.05216127811456,7.33219478074766e-85,8.55168697327316e-84
"gene:MD12G1168600",-0.578779161843981,6.94657168808089,7.83878479817812e-85,9.14051180722335e-84
"gene:MD14G1183900",-1.02585520015021,5.32549929337912,7.8526261276833e-85,9.15462764368137e-84
"gene:MD17G1138200",2.98576477766264,2.82940724015365,8.15396571983469e-85,9.50382996750942e-84
"gene:MD07G1295900",-1.44274205301825,4.43452846081587,8.16688325288019e-85,9.516782802478e-84
"gene:MD07G1248600",0.965594007690001,5.44281439258067,9.2154263764472e-85,1.07362668990546e-83
"gene:MD04G1183400",0.577839766891069,6.92176580080564,9.37578598711314e-85,1.09206786383908e-83
"gene:MD02G1265300",-1.1562574129384,5.02531603021441,9.48888717843311e-85,1.10499756828823e-83
"gene:MD16G1283900",2.69265225156229,3.02141784327377,9.53335313535085e-85,1.10993063512481e-83
"gene:MD16G1179800",2.66096244510996,3.04344411430725,1.03509554248301e-84,1.20485486660994e-83
"gene:MD06G1000600",1.99242598994844,3.65153492749827,1.11001727750504e-84,1.29177893276464e-83
"gene:MD05G1110900",2.51313944108173,3.15487986683521,1.11486674017038e-84,1.29713626171026e-83
"gene:MD06G1099900",4.82234666893901,2.33533474344763,1.12788411685873e-84,1.3119924174514e-83
"gene:MD09G1191900",1.73591676631336,3.98432015623145,1.13675671600839e-84,1.3220217411025e-83
"gene:MD10G1299400",-0.231996480523271,9.53610111399563,1.15793299549425e-84,1.34635238349564e-83
"gene:MD12G1208900",1.75437405478671,3.95324400729637,1.16741114665261e-84,1.35707364526351e-83
"gene:MD15G1094700",1.91259577325503,3.7445541843039,1.19385894274189e-84,1.38751243938189e-83
"gene:MD11G1183900",-0.374360025788578,8.16267641353215,1.28411564641396e-84,1.49208070736987e-83
"gene:MD11G1042800",-1.30640577469892,4.68416675106673,1.28582895255303e-84,1.49374239618061e-83
"gene:MD16G1267700",2.02219073462481,3.61669967714435,1.32494722981294e-84,1.5388469906973e-83
"gene:MD05G1323500",-1.04376371738566,5.24319535626737,1.40581190745602e-84,1.63240699716288e-83
"gene:MD15G1426300",1.28665037235,4.7256034857712,1.68802529960394e-84,1.95967735695381e-83
