"","logFC","logCPM","PValue","FDR"
"gene:MD17G1234500",-0.644243887144424,6.91550687797992,9.36937599222523e-105,1.31039580802427e-103
"gene:MD10G1056800",-0.791417413183544,6.37581030097843,1.06723596347126e-104,1.49223467522369e-103
"gene:MD16G1206200",-2.09634078623544,3.8445370266421,1.17143078136154e-104,1.63748822792974e-103
"gene:MD04G1203700",-2.32086719572533,3.62402582563526,1.22041319027596e-104,1.70550641410557e-103
"gene:MD15G1243400",-0.863341831656268,6.06915702546847,1.32412757674032e-104,1.84995529867182e-103
"gene:MD05G1005200",-3.41946717577132,2.91074134114527,1.39062888295115e-104,1.9423505803953e-103
"gene:MD12G1246900",-3.25126845216913,3.01697137217219,1.52471479153847e-104,2.12907023618031e-103
"gene:MD06G1179100",-2.86057754387445,3.26208302732929,1.55285146385974e-104,2.16778557584507e-103
"gene:MD09G1123600",-3.46612553843606,3.03467303793485,1.57028038219891e-104,2.19153632277197e-103
"gene:MD11G1293800",-0.946928968135505,5.80510408803618,1.78904306362537e-104,2.49618836557317e-103
"gene:MD14G1049600",-1.61918176042633,4.45765612405378,2.06030801489635e-104,2.87391444098515e-103
"gene:MD01G1225700",0.818680078516686,6.22187225016672,2.11598561943643e-104,2.95079845464561e-103
"gene:MD06G1143300",-1.20297240665739,5.20849445989769,2.2010017569568e-104,3.06854437387413e-103
"gene:MD09G1188000",-2.00495488400465,3.94624514021693,2.23207844330697e-104,3.11104781126989e-103
"gene:MD09G1189100",-0.537383988696795,7.43792129501213,2.27950067812476e-104,3.1763050268158e-103
"gene:MD13G1110400",-3.43579765000939,2.95324585390295,2.29684143567358e-104,3.19962266663656e-103
"gene:MD11G1021400",-2.6676265996063,3.33889861699737,2.47606688440857e-104,3.44838245446508e-103
"gene:MD11G1118200",-1.79423352255693,4.20557175066333,2.50861328624484e-104,3.49278704672226e-103
"gene:MD17G1171200",-1.0499398054032,5.51000183762286,3.14536865972972e-104,4.37819710960161e-103
"gene:MD02G1048300",-2.15596218778293,3.77515130200211,4.07466014433246e-104,5.67022824992713e-103
"gene:MD05G1197300",-0.921175198760105,5.87800831058546,4.24784308093085e-104,5.90966742103334e-103
"gene:MD02G1148700",-1.91252088679331,4.04998315203893,4.4013957240616e-104,6.12167752855309e-103
"gene:MD17G1178500",-2.84188624515649,3.29183019667208,4.91720349767228e-104,6.83728525364444e-103
"gene:MD12G1243700",-1.45976560933118,4.72492074882564,5.00211115787888e-104,6.95351461722958e-103
"gene:MD00G1096600",-1.33097342403673,4.93979655325986,5.778553853496e-104,8.03074331455158e-103
"gene:MD07G1095400",-1.96062851323941,3.99113512046524,5.95287261385789e-104,8.27082335425392e-103
"gene:MD16G1157000",-3.67596444631849,2.82940677458128,6.13548810122003e-104,8.52230123640889e-103
"gene:MD10G1198500",-1.25198020288326,5.11642488094407,6.22331718095694e-104,8.64202136495129e-103
"gene:MD13G1087900",1.39541828701728,4.87558655075837,7.22060070383097e-104,1.00242616930968e-102
"gene:MD10G1164300",-1.49345257918288,4.66792865492575,7.53247160968044e-104,1.04544759254252e-102
"gene:MD03G1115500",1.64682138446969,4.40080024605731,7.91678710692579e-104,1.09849847094547e-102
"gene:MD11G1296800",1.01920029434995,5.65084271372624,7.99983000975459e-104,1.10972918081133e-102
"gene:MD03G1200800",-0.817646391142858,6.46030678983893,8.81095802324601e-104,1.22192673443076e-102
"gene:MD03G1087000",-1.41074669636188,4.7882508463898,9.07402684334533e-104,1.25807899512323e-102
"gene:MD13G1003300",-2.95333260153195,3.14268755320091,9.2228047177872e-104,1.27837041687468e-102
"gene:MD10G1170700",-1.64889709061045,4.39736110947165,1.08728751294355e-103,1.5066902448806e-102
"gene:MD14G1132900",-2.59793102269609,3.38102383360408,1.15914872795381e-103,1.60584878016843e-102
"gene:MD13G1116700",-2.03774814560055,3.89386455867067,1.20106906381593e-103,1.66348696152091e-102
"gene:MD05G1056900",-2.41016711440386,3.55976269176463,1.21202230374627e-103,1.67821654822479e-102
"gene:MD12G1118900",0.729194907895534,6.55903021229926,1.21376966244428e-103,1.68019490202031e-102
"gene:MD01G1142300",-0.602300632418224,7.09745585593728,1.35132343994863e-103,1.87011675534848e-102
"gene:MD07G1017400",-3.3884438034196,2.9648337974602,1.50229158097959e-103,2.07849843317011e-102
"gene:MD02G1110800",-0.825561577382077,6.29227607355546,1.58566878519209e-103,2.19327976396056e-102
"gene:MD07G1305500",1.41163583740792,4.79543361462044,2.30340253954585e-103,3.1852059081853e-102
"gene:MD04G1113700",-9.8326097537577,2.1447291604499,2.35698747882526e-103,3.25845023907531e-102
"gene:MD11G1245300",-2.77493642664271,3.36362069250902,2.41197365527985e-103,3.33359283420111e-102
"gene:MD02G1207800",-2.46307703431001,3.48286388924666,2.46012938439674e-103,3.39925815725618e-102
"gene:MD09G1207600",-2.89072084461751,3.17497285406453,2.53541688192598e-103,3.50236830198161e-102
"gene:MD05G1256700",-1.02132533767299,5.69147939486947,2.57656986304307e-103,3.55828413581447e-102
"gene:MD03G1290500",1.56277223813678,4.52263001515241,3.02962133282145e-103,4.18286017576795e-102
"gene:MD17G1273700",-2.90100642313713,3.16696902914368,3.29916579082511e-103,4.55381583286855e-102
"gene:MD11G1005100",0.754777860154302,6.44450761068705,3.44078914619393e-103,4.74805495445877e-102
"gene:MD15G1063500",-2.32081967642912,3.65009925684887,3.57518125677151e-103,4.93221644424238e-102
"gene:MD05G1049900",-0.771826361212071,6.51058737192634,4.28658785542072e-103,5.91210591220565e-102
"gene:MD11G1159200",-1.40084313604507,4.82813145533024,4.47727806319613e-103,6.17349339427521e-102
"gene:MD03G1053500",-1.77853620998662,4.20654819812626,4.48165550382205e-103,6.17791408591423e-102
"gene:MD08G1017300",-4.03142763354569,2.79865528562204,4.86086059229673e-103,6.69889334983857e-102
"gene:MD10G1156300",-0.794890131814696,6.42760257679803,5.5738196806934e-103,7.67943635787489e-102
"gene:MD09G1196200",-2.85404747716439,3.1928208736114,6.13008744687816e-103,8.44363912342128e-102
"gene:MD15G1309800",-6.38432688057685,2.25455218051304,6.81956117045635e-103,9.3908740389305e-102
"gene:MD03G1288200",1.36936419877383,4.86572982557417,7.21496984029916e-103,9.93277797826202e-102
"gene:MD03G1152000",-1.4723723303724,4.72900369675952,9.18210320562795e-103,1.26376123478086e-101
"gene:MD12G1104000",-1.63569973525763,4.4050373089727,9.35862306685563e-103,1.28772016480311e-101
"gene:MD16G1043000",-3.19721459439302,2.99227109039081,1.00797173656468e-102,1.38657896082832e-101
"gene:MD15G1202300",-2.87372267124658,3.17696692450135,1.06215252690384e-102,1.46072976327081e-101
"gene:MD15G1217600",-3.01914088560371,3.08863222759332,1.15775413526801e-102,1.59179121084907e-101
"gene:MD15G1124400",-0.855736292034947,6.07558475123361,1.22970859185745e-102,1.69028044939155e-101
"gene:MD13G1141200",1.11221417640544,5.43328328141735,1.40300585929249e-102,1.92798155354209e-101
"gene:MD15G1442800",-2.10974406848054,3.8012404628534,1.42547209764758e-102,1.9583439411834e-101
"gene:MD12G1061100",-4.41037594434235,2.54130881225775,1.75849951604319e-102,2.41523497332379e-101
"gene:MD16G1138300",-0.67674378242802,6.95671108411082,1.946980426791e-102,2.67341043190274e-101
"gene:MD15G1006700",-3.48441979560244,2.85204754099489,2.04088981208974e-102,2.8016285679184e-101
"gene:MD02G1206000",-2.47404495629807,3.46011837489768,2.33922030994071e-102,3.21032574464176e-101
"gene:MD08G1221900",-1.07408406247333,5.41900083440924,2.51743829293141e-102,3.45401178479437e-101
"gene:MD13G1208300",-3.87240790804639,2.69671304451834,2.71093621815167e-102,3.71853022318693e-101
"gene:MD12G1181800",-1.88419768395287,4.05866125100552,3.07042528581657e-102,4.21053822150941e-101
"gene:MD00G1173300",-1.39910214487616,4.79410901692912,3.24579924967043e-102,4.44987518135867e-101
"gene:MD05G1175600",-4.4662786052255,2.52261273834402,3.99247548370798e-102,5.472119269393e-101
"gene:MD15G1049800",-4.01954460238983,2.64578914164812,4.14685679410005e-102,5.68223887185322e-101
"gene:MD16G1247900",-3.90548255540967,2.68274684143097,4.24393702466356e-102,5.81375279526703e-101
"gene:MD11G1275800",-1.12724605612328,5.27981225470307,4.42183796443488e-102,6.05588564222956e-101
"gene:MD14G1096200",-2.3759109368722,3.59747258607132,5.1973894440954e-102,7.11618682946613e-101
"gene:MD04G1101100",-3.65236869720365,2.77251911533479,6.04718712783032e-102,8.27756803293275e-101
"gene:MD03G1240000",-3.27568669958215,2.9415642778401,6.29891061658627e-102,8.61989737491895e-101
"gene:MD11G1208700",-4.14594703295186,2.60490052588714,6.36352998323642e-102,8.70606834879046e-101
"gene:MD09G1200500",-5.67739747173254,2.31011843377488,6.42229712798151e-102,8.78419016667201e-101
"gene:MD04G1241900",-1.11797115264719,5.32006720250845,6.60808461887203e-102,9.03596035478169e-101
"gene:MD01G1005600",-1.7708986581095,4.2006797148936,6.78274647740479e-102,9.27239066782804e-101
"gene:MD02G1172100",-1.81297783106715,4.14370429763205,6.98747967463348e-102,9.54979698159742e-101
"gene:MD15G1294800",-0.949665008671533,6.03465938752022,7.30778233215187e-102,9.98496756424927e-101
"gene:MD15G1008400",0.536171452888358,7.4076283182156,7.49418332581165e-102,1.02370039571777e-100
"gene:MD16G1058700",-1.03023990607624,5.52925133729511,7.88286626319449e-102,1.07651540545609e-100
"gene:MD02G1264100",-1.77951092604692,4.18985793469618,7.96968232867056e-102,1.08808960832621e-100
"gene:MD03G1173600",0.498959213012177,7.6039189603513,8.86756406287418e-102,1.2103628267082e-100
"gene:MD12G1105100",-2.07429946841805,3.82686603307222,1.00602757092549e-101,1.37280466023755e-100
"gene:MD04G1016500",-3.07923894393997,3.04125597422354,1.03256677396273e-101,1.40865504980777e-100
"gene:MD10G1092600",-1.92738196714501,3.99791916625319,1.1989426431733e-101,1.6352064635015e-100
"gene:MD16G1140800",-2.45627459091921,3.56890344983774,1.25753603096704e-101,1.71467703746723e-100
"gene:MD12G1201100",-5.11561733786873,2.38448221157639,1.41542926014937e-101,1.92946897414158e-100
"gene:MD12G1190700",1.04962220205383,5.47034083858082,1.64548242681425e-101,2.24249066337494e-100
"gene:MD08G1206600",-3.36687779378361,2.89144089204291,1.82204771106727e-101,2.48247528621542e-100
"gene:MD02G1060100",-2.74860022232324,3.24127029733479,2.00249988906326e-101,2.7276303370115e-100
"gene:MD11G1046100",-2.7020454584923,3.27331052189817,2.10151738898794e-101,2.86176422960529e-100
"gene:MD12G1037300",-0.47873866791416,8.07155119031332,2.14453907532327e-101,2.91959564717668e-100
"gene:MD15G1192800",-2.50531034267593,3.42027176802035,2.47354140222131e-101,3.36663347340785e-100
"gene:MD01G1017400",-3.15095151623728,2.99679367781816,2.53279949298974e-101,3.44639778275985e-100
"gene:MD15G1010900",-1.72112770135586,4.26301884436054,2.56612174460384e-101,3.49083897168303e-100
"gene:MD01G1083800",-2.19594120401021,3.69531972377404,2.69691504535251e-101,3.66781837047284e-100
"gene:MD15G1400500",-1.55604532201963,4.50445919087441,2.90404150112287e-101,3.9484932408023e-100
"gene:MD02G1099000",-1.8978335803432,4.02805772473794,2.91355998620963e-101,3.96041410393511e-100
"gene:MD05G1324300",-1.49539637808017,4.60563444459766,3.0233996735488e-101,4.10866071070954e-100
"gene:MD09G1081400",1.49660288688981,4.59823692617466,3.04882629501066e-101,4.14214702795356e-100
"gene:MD09G1006700",1.24926678813894,5.07908839127445,3.08082094556521e-101,4.18453714885538e-100
"gene:MD00G1093300",-2.90803846896908,3.13860056017853,3.49230880548786e-101,4.74222087307506e-100
"gene:MD15G1091700",-0.611925336988302,7.01039692354995,3.57169492237909e-101,4.84877122010799e-100
"gene:MD15G1012700",-1.41421489861847,4.85391136106738,4.06681693504224e-101,5.51950571207059e-100
"gene:MD11G1096200",-1.68586069536577,4.31102088317225,4.24043804262132e-101,5.75366459495475e-100
"gene:MD00G1110500",1.02526852384181,5.53045359152349,4.36141184020787e-101,5.91628657058651e-100
"gene:MD11G1259900",0.97492443746608,5.67255851538758,4.47906483362946e-101,6.07432137800081e-100
"gene:MD15G1171000",-1.69478603501619,4.2945850058558,4.50776715103108e-101,6.11167473811131e-100
"gene:MD04G1213400",-1.36133571133043,4.84076477121345,4.61304651053749e-101,6.25280611699454e-100
"gene:MD13G1093500",-1.43718371411793,4.70847256800387,4.78118016558292e-101,6.47903964833013e-100
"gene:MD11G1139800",-0.738096538973367,6.51807991402142,5.48523216957926e-101,7.43120035591522e-100
"gene:MD16G1006300",-2.2034270704493,3.70916508603446,5.52101223679992e-101,7.47775311713057e-100
"gene:MD09G1196600",1.22797836548697,5.12060407347525,6.0582084866491e-101,8.20323424375764e-100
"gene:MD08G1148100",-2.03398539633297,3.85951329746741,6.25727325387894e-101,8.47060699904593e-100
"gene:MD01G1087600",-1.6454386317105,4.36973238685675,6.74343547972263e-101,9.12639288262897e-100
"gene:MD09G1202700",0.845515963989346,6.07402014362663,6.79567133562105e-101,9.19472811472523e-100
"gene:MD02G1028600",1.38169802583658,4.79737877331543,8.95104521873151e-101,1.21079014075691e-99
"gene:MD15G1206200",0.71303673862666,6.5706423754985,9.45908478278936e-101,1.27918356545921e-99
"gene:MD06G1026500",-1.26631503464815,5.02251943871618,1.00588177503523e-100,1.35993875152867e-99
"gene:MD07G1109500",0.658910019207861,6.79138320684041,1.18684494572955e-100,1.60418732144342e-99
"gene:MD05G1324100",-1.92018198043776,3.9922681973182,1.19237649792411e-100,1.61125106013363e-99
"gene:MD06G1142600",1.28571485435412,4.98092239856603,1.29933110088104e-100,1.75532842191514e-99
"gene:MD12G1093700",-1.48102458327434,4.62036354407914,1.37616372489942e-100,1.85864919372395e-99
"gene:MD13G1197900",-4.81038122111371,2.42531585118534,1.47295769350188e-100,1.98886998753156e-99
"gene:MD07G1221400",-2.82643802708904,3.30829751119788,1.47904513264309e-100,1.99657843206371e-99
"gene:MD11G1204000",-2.76957539688839,3.21433941127423,1.54937150364922e-100,2.09097754539312e-99
"gene:MD16G1105900",-2.58570099557722,3.34600558495529,1.57703384701515e-100,2.12776521170186e-99
"gene:MD13G1139700",-1.40805684341742,4.79345895843716,1.57825392110337e-100,2.12886675327143e-99
"gene:MD16G1181300",-4.38693741698705,2.51947309124798,1.63989612459197e-100,2.21144877287407e-99
"gene:MD13G1261300",2.11716436545466,3.78042474467781,1.75244468485143e-100,2.36261976287702e-99
"gene:MD13G1125000",-1.03576430691773,5.5647128255941,1.83640972645328e-100,2.47518746186743e-99
"gene:MD00G1138200",0.952262657020776,5.73005278507773,1.87687378987934e-100,2.52908023893783e-99
"gene:MD13G1119100",-4.08376181434983,2.60193508899118,2.0867952885802e-100,2.81123040395934e-99
"gene:MD17G1275400",-3.37610519181892,2.87187873100095,2.17086610677611e-100,2.9237397685771e-99
"gene:MD04G1241400",-2.81929126832947,3.17895823275112,2.2595683954111e-100,3.04242779531214e-99
"gene:MD16G1153800",-2.22860642790457,3.65009945324756,2.2808884490717e-100,3.07035063023202e-99
"gene:MD10G1325600",-1.59158253625868,4.4370050620275,2.28604529904929e-100,3.07650714766927e-99
"gene:MD07G1137100",-1.82550438830609,4.10652489850611,2.5876602411453e-100,3.4815252239348e-99
"gene:MD11G1073600",2.13048615197536,3.74859913178223,2.74841422888289e-100,3.69686597412682e-99
"gene:MD17G1241000",-2.19626580817164,3.67993464991184,3.01569195751502e-100,4.05534445515808e-99
"gene:MD08G1050800",-7.9440864352078,2.13655526218899,3.21221298587473e-100,4.31851453194033e-99
"gene:MD12G1000900",0.786406254170234,6.2754340512802,3.31096621006199e-100,4.45014446699488e-99
"gene:MD08G1177400",0.905394174410737,5.87528423566768,4.23890698276758e-100,5.69590301090815e-99
"gene:MD03G1156900",3.18948431827094,2.95558404237469,4.27899532504962e-100,5.74830597143255e-99
"gene:MD06G1202400",-2.33608256958772,3.54594265717826,4.37826135792165e-100,5.88015997652522e-99
"gene:MD17G1018300",-1.33236550652411,4.8816861149735,4.4768110954338e-100,6.01098508106604e-99
"gene:MD17G1244500",-1.23400750919225,5.08968370680238,4.86097508746931e-100,6.52513838351283e-99
"gene:MD15G1203700",0.974128402271458,5.65942553042068,5.08532961487408e-100,6.82456410224106e-99
"gene:MD07G1252500",-2.55166062686998,3.50366828340604,5.23656788366259e-100,7.02573967825613e-99
"gene:MD13G1205600",1.20887055829373,5.15490115914386,5.68601434144334e-100,7.62680779201584e-99
"gene:MD11G1208000",-2.12553290310336,3.77909478546418,5.71452925812972e-100,7.66310672776556e-99
"gene:MD10G1078800",-1.63861808307219,4.36098917608154,5.74073345933111e-100,7.69628935888617e-99
"gene:MD01G1073100",-1.86056088389164,4.0554132663915,5.8384978038818e-100,7.82536753937815e-99
"gene:MD11G1112800",0.581612753912484,7.13850720160832,6.75680076451829e-100,9.05387269109398e-99
"gene:MD08G1197300",-3.07537638433863,3.01697153186159,7.38172627844046e-100,9.88873826901773e-99
"gene:MD02G1068300",1.5349038213128,4.52654490150436,9.54017086200447e-100,1.27769972430924e-98
"gene:MD01G1188200",-9.78113698640728,2.09497627984494,9.64111605928138e-100,1.29089134826748e-98
"gene:MD02G1123100",0.632230890135072,6.8952621591142,9.70002540983081e-100,1.29844934045656e-98
"gene:MD16G1011300",-2.95161961857169,3.08651227456775,1.02604134642498e-99,1.37311460674448e-98
"gene:MD05G1360300",-3.21746243017897,2.93921663772527,1.02908287571367e-99,1.37683561511961e-98
"gene:MD08G1044100",0.649832298293156,6.82388097751829,1.14397689926277e-99,1.53016702115186e-98
"gene:MD17G1049200",1.54870801869538,4.50289360126342,1.20291527953101e-99,1.6085941875696e-98
"gene:MD15G1060300",-2.08705909240205,3.78302776584759,1.25426825983628e-99,1.67684061576743e-98
"gene:MD07G1104400",-2.22913369255422,3.65868672744111,1.50892108365018e-99,2.0167766566851e-98
"gene:MD00G1054100",-3.47367245547203,2.81154835738407,1.67878455483475e-99,2.24324236651987e-98
"gene:MD15G1114900",0.94563697378388,5.75329266112625,1.70775329048958e-99,2.28137325971912e-98
"gene:MD13G1262000",-1.54846364681726,4.49569885105569,1.78779995808449e-99,2.38770214204441e-98
"gene:MD03G1064800",-1.88749881676495,4.01474053024045,1.84417794392216e-99,2.46237440355439e-98
"gene:MD17G1226600",-2.12365134926506,3.74186215045157,1.90957951920085e-99,2.54905425011824e-98
"gene:MD15G1388900",-3.69238714978701,2.77251911795239,1.92977940793656e-99,2.57536679539429e-98
"gene:MD09G1235600",-1.60449152279417,4.4024833684801,2.10766415430864e-99,2.81204946021735e-98
"gene:MD02G1084500",-3.1535056749567,2.99904953508597,2.22914244406652e-99,2.9733738402254e-98
"gene:MD17G1112600",-2.12303683739574,3.74858167856083,2.64150749913483e-99,3.52252204834059e-98
"gene:MD01G1225400",1.26805062389442,5.06138681970109,2.73895519537957e-99,3.65154792617578e-98
"gene:MD09G1131800",-1.72665930228593,4.22208218881567,2.82742089980625e-99,3.76853691373973e-98
"gene:MD09G1115800",-5.90657065380101,2.32458156797748,2.9891288603286e-99,3.983063295164e-98
"gene:MD00G1176300",-2.12995577791993,3.73240193167793,3.03075824605525e-99,4.03751504559737e-98
"gene:MD14G1010800",-0.792195830050107,6.52023941107088,3.03764346370547e-99,4.04566550301238e-98
"gene:MD12G1041600",-2.05250233628608,3.83572866631384,3.10484505745919e-99,4.13412353384134e-98
"gene:MD02G1096800",-2.06214969587045,3.80382376855583,3.23209659843085e-99,4.30247366728524e-98
"gene:MD03G1071300",-4.31443178620581,2.51947314081761,3.34145830067987e-99,4.44693041221693e-98
"gene:MD08G1191700",-0.966601459888374,5.75626161717761,3.69064350731706e-99,4.91039932440487e-98
"gene:MD09G1049800",-1.18547915220471,5.17196925654035,3.82174169974392e-99,5.08354297569216e-98
"gene:MD15G1146400",-2.28107649021621,3.58250681910377,3.8623574902171e-99,5.13627323226273e-98
"gene:MD10G1118300",0.780558478177237,6.28748166115654,4.78617802196157e-99,6.36319170799786e-98
"gene:MD07G1238300",0.397861238957751,8.21789828062513,4.95550004476554e-99,6.5866438473029e-98
"gene:MD01G1051100",-1.22309749892645,5.08915451764933,6.53100112563604e-99,8.67854699841699e-98
"gene:MD03G1185300",-2.80538288478731,3.16696903205848,6.54571443995657e-99,8.69590743772669e-98
"gene:MD03G1277600",-1.09983492779128,5.33889128685727,6.70009217436309e-99,8.89875500801017e-98
"gene:MD10G1176800",-4.70620046919328,2.42195684326535,7.66649465266149e-99,1.0179722922357e-97
"gene:MD07G1025100",-4.36653964891487,2.50049004301954,7.9677106497507e-99,1.05770205733325e-97
"gene:MD13G1117300",-0.720434359719483,6.95859273888872,8.42901586763354e-99,1.11865809228702e-97
"gene:MD16G1067700",0.971434801402931,5.68171632363821,8.47492340492949e-99,1.12446776175946e-97
"gene:MD15G1402700",-1.74374928158903,4.19281757720757,9.0392155931243e-99,1.19903739838272e-97
"gene:MD07G1226000",1.03351659578449,5.47318326260031,1.00085008925757e-98,1.32727771077529e-97
"gene:MD05G1131900",-5.87229787071099,2.29183311440258,1.04575593861526e-98,1.38648099443206e-97
"gene:MD08G1002100",-1.93527456526741,3.95440618101059,1.08437774066845e-98,1.43732511738112e-97
"gene:MD16G1016700",-2.54625010368975,3.34954600844995,1.12344484151124e-98,1.48873377854634e-97
"gene:MD08G1237500",1.5733858625795,4.43785900384131,1.14835958085444e-98,1.5213673110737e-97
"gene:MD06G1225100",-4.59290463054402,2.48769451067177,1.24914755217063e-98,1.65447742463665e-97
"gene:MD03G1059200",-5.32355565154217,2.31011845152297,1.27668706923112e-98,1.69052856435648e-97
"gene:MD13G1107800",-3.79859777339454,2.86941444609535,1.29054771458699e-98,1.70845323832913e-97
"gene:MD03G1020800",-2.05030400015011,3.8076898188623,1.33733451047562e-98,1.76994628398983e-97
"gene:MD00G1120600",-2.33442283824026,3.52574294006376,1.35345185615401e-98,1.79082800665877e-97
"gene:MD03G1170000",-1.08548644318518,5.35966829634432,1.47377083187015e-98,1.94953969008437e-97
"gene:MD06G1040700",1.06637307025453,5.38234353599002,1.51053758680664e-98,1.99767459543051e-97
"gene:MD01G1117300",-2.18682588242354,3.66438374281188,1.54480269756903e-98,2.04247779073673e-97
"gene:MD08G1192000",1.27105024125202,4.98035144624265,1.55432336820097e-98,2.05455059554605e-97
"gene:MD01G1071200",-1.48864953610616,4.5749616821881,1.58544866524198e-98,2.09516782895332e-97
"gene:MD16G1023300",1.58670494307623,4.4143863821902,1.60939605198749e-98,2.12628149243167e-97
"gene:MD17G1177000",-3.07653564667046,2.99679368301036,1.64741917044738e-98,2.17597131150927e-97
"gene:MD14G1191800",-3.43936495864113,2.81154835849625,1.84680698962001e-98,2.43810882708851e-97
"gene:MD07G1232800",-3.43936495452516,2.81154833157208,1.84680699346212e-98,2.43810882708851e-97
"gene:MD03G1110300",0.769695162889597,6.46382868183408,1.97422690804118e-98,2.60567320713213e-97
"gene:MD15G1392800",0.734510300685356,6.46423700281602,2.17729919439345e-98,2.87297815390305e-97
"gene:MD03G1242400",-1.71050432382045,4.23458138063948,2.29853433051679e-98,3.03219107368149e-97
"gene:MD01G1143100",-2.05920493807839,3.79476260181045,2.34382029356356e-98,3.09115844218143e-97
"gene:MD10G1202900",-1.39187574586163,4.74320493396999,2.95750178236909e-98,3.8995400375982e-97
"gene:MD15G1381500",-2.09804794512162,3.74992188205845,3.64146307967532e-98,4.80016006711212e-97
"gene:MD10G1150700",-1.59413996850626,4.40163099722067,3.68828200556282e-98,4.86066170053446e-97
"gene:MD05G1338100",0.600050797183435,7.15529414390489,4.14125893819501e-98,5.45626124554941e-97
"gene:MD13G1056800",-2.26910557578662,3.59896067353801,4.30762269273454e-98,5.67403417676104e-97
"gene:MD03G1043100",-2.92307767023413,3.08013342733915,4.37069823714684e-98,5.75568029276808e-97
"gene:MD07G1070500",-4.54758543118381,2.44530733991421,4.75458476260674e-98,6.25964940001603e-97
"gene:MD17G1154900",-2.64462010720374,3.26583553657902,4.92220583050453e-98,6.47871369370201e-97
"gene:MD06G1006400",-4.12499344166011,2.64001839974039,5.36588144920731e-98,7.06092698384838e-97
"gene:MD12G1083200",-3.92092317014877,2.90594002529414,5.52444292401581e-98,7.267763638202e-97
"gene:MD03G1150000",-2.12258992585626,3.73375724448146,7.62960579885216e-98,1.00347391380863e-96
"gene:MD01G1110800",-2.26480685174049,3.57798688648796,8.5422327348625e-98,1.1232258705295e-96
"gene:MD07G1235400",-1.19289650474229,5.13552055652956,8.66398194336335e-98,1.13895082670719e-96
"gene:MD15G1123100",1.056305679963,5.57120521955352,8.83533151654991e-98,1.16118669203678e-96
"gene:MD12G1167100",1.54162629970852,4.4788475865514,8.98427280500624e-98,1.18046719484015e-96
"gene:MD17G1119200",-2.15449687001043,3.6925346901957,9.4145438875726e-98,1.23669354713441e-96
"gene:MD08G1219400",-0.798952050127407,6.18984875417544,9.96487311369477e-98,1.3086587970353e-96
"gene:MD07G1232100",1.1997874403603,5.43161580580495,1.05647547456755e-97,1.38709417486102e-96
"gene:MD14G1221400",-1.5803874047287,4.4185841566173,1.0855190020914e-97,1.42487201815089e-96
"gene:MD08G1118600",-2.72309342663978,3.20459804322179,1.12420827684825e-97,1.47528909502994e-96
"gene:MD02G1315400",-2.32106089416156,3.52417751344332,1.13718853667344e-97,1.49195175653468e-96
"gene:MD06G1035300",-2.50068377364365,3.3706075814926,1.1791750336928e-97,1.5466518391443e-96
"gene:MD13G1089200",-3.50111028924547,2.77251929046905,1.23087095955303e-97,1.61405681943775e-96
"gene:MD04G1030600",0.74800983548271,6.38018781666374,1.26865456335726e-97,1.66318941899143e-96
"gene:MD07G1190800",-1.50261659541225,4.54130252167914,1.30458299899587e-97,1.7098661021382e-96
"gene:MD05G1123800",-1.37202716955891,4.76987289041364,1.38709599597664e-97,1.81756099189575e-96
"gene:MD13G1096800",-0.964367952951806,5.65152608704077,1.83478895313646e-97,2.40359175800721e-96
"gene:MD14G1138400",-1.68481387453473,4.25549032426017,1.84999739322445e-97,2.42291314914454e-96
"gene:MD15G1334300",-2.22769018340795,3.60785726101672,2.01666012530525e-97,2.64053306029603e-96
"gene:MD06G1203900",0.561267419514503,7.28159375572445,2.05295157739021e-97,2.68738444137844e-96
"gene:MD11G1067100",-3.81671944733309,2.64578926288292,2.15984026635815e-97,2.82660385826291e-96
"gene:MD16G1209200",-3.8156158979434,2.76987918608803,2.60485792380949e-97,3.40815707664689e-96
"gene:MD11G1309400",-0.366430062358998,8.42947089283679,4.62005733921546e-97,6.04331458649708e-96
"gene:MD11G1030200",-5.72244579090266,2.35308009800427,4.62212879702477e-97,6.04452504051285e-96
"gene:MD09G1035600",-0.980954526694152,5.64757680877774,4.66773844558862e-97,6.10265724736711e-96
"gene:MD09G1269900",-1.31661561699869,5.03905705269978,5.26217653222043e-97,6.8781276948163e-96
"gene:MD15G1174800",-1.73210284963102,4.18392152032875,5.2721656993419e-97,6.88947698585211e-96
"gene:MD10G1124100",-2.14411001117344,3.68414694447426,5.79467357988307e-97,7.57039582057501e-96
"gene:MD07G1050800",-5.05602038230142,2.32817497614559,5.93048226843432e-97,7.7459030539746e-96
"gene:MD12G1236000",-1.80096757726834,4.08756965553707,5.93646822721336e-97,7.75180170268532e-96
"gene:MD05G1151600",0.455668419491842,7.81711212965338,6.49322216333341e-97,8.47670866624672e-96
"gene:MD07G1064200",-3.68774994854142,2.94156398141101,7.36340167816667e-97,9.61032338302867e-96
"gene:MD01G1034200",0.967417611002107,5.64653147490585,7.44619023325619e-97,9.71597028926682e-96
"gene:MD16G1098900",0.89174717554423,5.86202100555396,8.20885625547587e-97,1.07084661827864e-95
"gene:MD02G1026100",-4.71569083881954,2.51947294939821,8.79177854328092e-97,1.14660532183773e-95
"gene:MD16G1102300",-2.40605972983499,3.43534362267726,9.90365939301718e-97,1.29129517935011e-95
